,cust_id,gender
0,3500,0.7435681906540254
1,3501,0.3616483377755868
2,3502,0.19819484030962206
3,3503,0.2078549711219807
4,3504,0.3968583323407954
5,3505,0.1757772832836902
6,3506,0.1781134591542856
7,3507,0.7754760700040879
8,3508,0.2302000740286843
9,3509,0.14061845008827858
10,3510,0.15801239890378818
11,3511,0.4213436080230296
12,3512,0.41372838863662353
13,3513,0.11250587400801967
14,3514,0.5976191140984382
15,3515,0.18105401412361252
16,3516,0.10223966292603659
17,3517,0.17973289549003718
18,3518,0.2765441691008522
19,3519,0.5680809011332704
20,3520,0.7270047571545319
21,3521,0.4722516982743584
22,3522,0.5866957525134595
23,3523,0.28902504798618006
24,3524,0.1454235731864783
25,3525,0.5638583598913192
26,3526,0.16211756232420227
27,3527,0.8193480030859915
28,3528,0.5114491312501334
29,3529,0.24958179887375337
30,3530,0.2606335007273176
31,3531,0.7868092549317115
32,3532,0.11600224604793988
33,3533,0.20557952584353106
34,3534,0.6046848472756963
35,3535,0.2879583551284429
36,3536,0.2606421344233556
37,3537,0.5697028746758702
38,3538,0.3657659587709559
39,3539,0.3771966423580539
40,3540,0.27525111732473617
41,3541,0.1630617593614321
42,3542,0.22430404559082673
43,3543,0.6563251938654324
44,3544,0.33719329222432226
45,3545,0.5037800336269164
46,3546,0.49689748154046454
47,3547,0.14451766156573134
48,3548,0.6939575522247464
49,3549,0.15157366066955086
50,3550,0.2976152480905664
51,3551,0.5095427295519612
52,3552,0.1285783084784313
53,3553,0.2927457987842258
54,3554,0.21475308708877852
55,3555,0.18759205138525997
56,3556,0.5752162519026909
57,3557,0.16353852310450712
58,3558,0.11423127924039689
59,3559,0.43901842830184434
60,3560,0.4971186812596959
61,3561,0.4759632321406807
62,3562,0.23594177063745853
63,3563,0.3823666431574556
64,3564,0.7280400007469352
65,3565,0.3740072365875686
66,3566,0.07910216292671023
67,3567,0.2876588800360857
68,3568,0.5397774926661476
69,3569,0.2119101656339219
70,3570,0.15785474890900913
71,3571,0.27702623817441374
72,3572,0.7703197831964427
73,3573,0.5655781516089963
74,3574,0.2838831833078253
75,3575,0.6281694102148289
76,3576,0.6734420413604838
77,3577,0.34421423473328394
78,3578,0.2432829701951706
79,3579,0.27186729653763086
80,3580,0.5915701695473754
81,3581,0.6360459852218139
82,3582,0.7431085920582976
83,3583,0.6410633018049686
84,3584,0.2224996637764993
85,3585,0.31669757475962335
86,3586,0.06755609985718694
87,3587,0.15611714801394944
88,3588,0.16546389965091973
89,3589,0.18142162924274957
90,3590,0.67828244888317
91,3591,0.2598726328593781
92,3592,0.7783934933919423
93,3593,0.36598839164369584
94,3594,0.10396789328364958
95,3595,0.4149529529028013
96,3596,0.15931566555920504
97,3597,0.13826622605482822
98,3598,0.3378449245426896
99,3599,0.5955579726857557
100,3600,0.3352940130272873
101,3601,0.286059048903772
102,3602,0.35136342779449947
103,3603,0.09283992010065574
104,3604,0.8084520917956723
105,3605,0.24585360118417623
106,3606,0.3562205712867982
107,3607,0.2000479639232573
108,3608,0.4102699651446205
109,3609,0.1365546696813142
110,3610,0.29237778275665044
111,3611,0.4681306700171646
112,3612,0.6905550801408024
113,3613,0.18865408282285856
114,3614,0.3268907319966011
115,3615,0.10547548837615736
116,3616,0.5701241550184883
117,3617,0.5868863223245588
118,3618,0.699824112207075
119,3619,0.17793184557184233
120,3620,0.3124668196194128
121,3621,0.3579508741312837
122,3622,0.20657871425339716
123,3623,0.6242593797877184
124,3624,0.09736524963004273
125,3625,0.3968894725417476
126,3626,0.573698000175338
127,3627,0.26613361310513234
128,3628,0.6556809615221535
129,3629,0.2793211089283282
130,3630,0.5397666714668239
131,3631,0.31111585203005454
132,3632,0.5736797553578019
133,3633,0.11127361438609866
134,3634,0.11452409241099742
135,3635,0.487057964554073
136,3636,0.473068799530611
137,3637,0.1454042427982294
138,3638,0.4396243730753639
139,3639,0.7317635044337477
140,3640,0.5205966889489881
141,3641,0.23876164162318358
142,3642,0.7143522759530498
143,3643,0.1791620890419155
144,3644,0.21984554580238425
145,3645,0.17397845927657413
146,3646,0.13892537934392735
147,3647,0.22562605265458915
148,3648,0.7371210331579341
149,3649,0.24219404008870468
150,3650,0.3435556505868509
151,3651,0.6780766981521005
152,3652,0.7401678543788921
153,3653,0.21172052034759342
154,3654,0.27029113422001694
155,3655,0.33485118292987376
156,3656,0.3602611027238414
157,3657,0.34358171363392537
158,3658,0.14003257713742107
159,3659,0.15843011130948664
160,3660,0.31415461006850576
161,3661,0.47085300535478564
162,3662,0.11361716898179408
163,3663,0.5862556246897419
164,3664,0.3386136534798173
165,3665,0.7313398101148223
166,3666,0.6767905780316529
167,3667,0.21266588047572482
168,3668,0.15435241787803616
169,3669,0.6245062544361555
170,3670,0.12074692239880247
171,3671,0.6385014172051817
172,3672,0.10201316985430658
173,3673,0.3238700435694106
174,3674,0.2893238560655029
175,3675,0.6412247122489727
176,3676,0.15719069651058942
177,3677,0.2303817058275497
178,3678,0.3389574489101307
179,3679,0.1481359003456972
180,3680,0.13606657855549142
181,3681,0.5698019715913076
182,3682,0.6026992460753247
183,3683,0.08399654950319847
184,3684,0.5435472406340842
185,3685,0.7869960199305049
186,3686,0.44341282470565213
187,3687,0.31605636736962534
188,3688,0.16452530245455427
189,3689,0.6257130958055027
190,3690,0.6951179889556007
191,3691,0.14298980970159064
192,3692,0.6824402523631617
193,3693,0.2716345134975728
194,3694,0.37040353627511413
195,3695,0.8037723815383991
196,3696,0.5842459989113998
197,3697,0.6137479601288701
198,3698,0.37474476533053824
199,3699,0.2596964073873913
200,3700,0.10058190639764036
201,3701,0.06979723325600753
202,3702,0.23728024171035328
203,3703,0.5330245754694616
204,3704,0.712677684062953
205,3705,0.3038175040447587
206,3706,0.21675177349256697
207,3707,0.09410334161515521
208,3708,0.09357004764163174
209,3709,0.10822972973463932
210,3710,0.16762643109070888
211,3711,0.18830999630724277
212,3712,0.5398057989955928
213,3713,0.11218995685306155
214,3714,0.2002400616353855
215,3715,0.2349409427474985
216,3716,0.15436324620559702
217,3717,0.24793464556385147
218,3718,0.15310870938025334
219,3719,0.14436390671221597
220,3720,0.415114322767859
221,3721,0.5426511265129726
222,3722,0.09855035083121401
223,3723,0.49771283070757016
224,3724,0.28023367477021244
225,3725,0.1962666440864902
226,3726,0.43718260274735987
227,3727,0.6587396833668089
228,3728,0.24475736277578267
229,3729,0.624132790061728
230,3730,0.23276640267265397
231,3731,0.2590335613654522
232,3732,0.46302954190457757
233,3733,0.8185154584596723
234,3734,0.09220089572088036
235,3735,0.37574539278575486
236,3736,0.3795840451376312
237,3737,0.4964113219059374
238,3738,0.1277015556454841
239,3739,0.5173463806652597
240,3740,0.44072971035733943
241,3741,0.6659355910190888
242,3742,0.14873872094899937
243,3743,0.151240033324838
244,3744,0.27859410468153184
245,3745,0.19455531973330664
246,3746,0.2817386229020514
247,3747,0.08192202039170872
248,3748,0.1408918683159358
249,3749,0.5750155693879844
250,3750,0.1750172486035182
251,3751,0.5762030118704297
252,3752,0.17816419995768326
253,3753,0.7141868337814717
254,3754,0.22334753112896286
255,3755,0.6524539237690288
256,3756,0.6201814233963977
257,3757,0.15179560085423743
258,3758,0.37489117733568034
259,3759,0.2390437474869309
260,3760,0.154455300570467
261,3761,0.5235856831377137
262,3762,0.10274572333267111
263,3763,0.10564415352103135
264,3764,0.6444916764227465
265,3765,0.07661684640359362
266,3766,0.31581522684850305
267,3767,0.8155779438853905
268,3768,0.7580926867828868
269,3769,0.714652163600213
270,3770,0.7667438803763903
271,3771,0.11286319158756122
272,3772,0.6038944095702145
273,3773,0.5856430300918231
274,3774,0.1525702159375746
275,3775,0.7188802280331594
276,3776,0.5556008574271324
277,3777,0.6913171557271823
278,3778,0.15761977914441266
279,3779,0.13171447763049648
280,3780,0.18785820330404857
281,3781,0.1796764310855828
282,3782,0.36574438363283507
283,3783,0.314109813628854
284,3784,0.21972745508667663
285,3785,0.623806147324821
286,3786,0.15213964175123199
287,3787,0.7867634371777072
288,3788,0.309165891926694
289,3789,0.3351465316493336
290,3790,0.3124230395676374
291,3791,0.3065746031663607
292,3792,0.5903841957938911
293,3793,0.6829926096842127
294,3794,0.17025950819878122
295,3795,0.4905105770691962
296,3796,0.07989079742605519
297,3797,0.4734713832719136
298,3798,0.48078252311954983
299,3799,0.10502012842215404
300,3800,0.12125217389513275
301,3801,0.1825206667885723
302,3802,0.14916288460600963
303,3803,0.3958760434029197
304,3804,0.39385447715885774
305,3805,0.41369748909390414
306,3806,0.7270962045909382
307,3807,0.1284358298221929
308,3808,0.5520345274240464
309,3809,0.17438583428341647
310,3810,0.25309170314686336
311,3811,0.5796530717703475
312,3812,0.21857011978809837
313,3813,0.6168419270168002
314,3814,0.3632242757799342
315,3815,0.6107406211767452
316,3816,0.282638436704884
317,3817,0.08908851151626315
318,3818,0.2722411548891819
319,3819,0.19014295147577115
320,3820,0.5843077574324409
321,3821,0.6056974376789276
322,3822,0.17738703551634838
323,3823,0.14445675964282262
324,3824,0.16333137716009746
325,3825,0.6031120864750703
326,3826,0.15101415135544616
327,3827,0.1722359530269788
328,3828,0.20691809711585335
329,3829,0.752431184772094
330,3830,0.8110747534971385
331,3831,0.17787573532395254
332,3832,0.2624696527739566
333,3833,0.0973046158809916
334,3834,0.2912748438399594
335,3835,0.15713758263234143
336,3836,0.11135490557509864
337,3837,0.24535524911469078
338,3838,0.5636436805648035
339,3839,0.5896741163758927
340,3840,0.7334832595016492
341,3841,0.16205853007299714
342,3842,0.12182452088462327
343,3843,0.266803687510744
344,3844,0.6299730415888318
345,3845,0.21127928250603156
346,3846,0.0964034016204082
347,3847,0.0859673835851521
348,3848,0.15556587508456154
349,3849,0.6930679648826767
350,3850,0.18175559247529252
351,3851,0.28263819306096427
352,3852,0.7894514611375414
353,3853,0.24216125834691526
354,3854,0.19536614716822867
355,3855,0.16091461476860947
356,3856,0.4161222649519898
357,3857,0.14915737359104725
358,3858,0.40868621810363515
359,3859,0.3166297456227888
360,3860,0.6249407886551983
361,3861,0.16265300029864915
362,3862,0.32338294201291184
363,3863,0.4898964275666912
364,3864,0.6456761899763217
365,3865,0.7003260966093016
366,3866,0.3043517766441163
367,3867,0.34158554020224063
368,3868,0.20411142614711453
369,3869,0.7552832944789167
370,3870,0.4301546702139536
371,3871,0.5059714825802704
372,3872,0.5757086052349275
373,3873,0.14407957856525316
374,3874,0.2053117560967412
375,3875,0.13466496721864088
376,3876,0.43682086154187866
377,3877,0.2722743574805008
378,3878,0.6116011505301625
379,3879,0.5959464728979902
380,3880,0.26523287035462484
381,3881,0.25782593461721076
382,3882,0.14095067687321575
383,3883,0.1406601471475587
384,3884,0.08064433108769067
385,3885,0.6863993344070582
386,3886,0.47659822118978695
387,3887,0.5858435364969736
388,3888,0.500325505935259
389,3889,0.21106529840067517
390,3890,0.550960566952522
391,3891,0.19580941907705857
392,3892,0.1469457658654434
393,3893,0.12114710241552278
394,3894,0.14504577810269714
395,3895,0.07387166935221293
396,3896,0.11887126505149365
397,3897,0.1158482813216008
398,3898,0.5970675333718474
399,3899,0.15821650575061147
400,3900,0.6524336038579415
401,3901,0.7047991668570066
402,3902,0.26669071153343915
403,3903,0.09581274617042997
404,3904,0.13935810442484522
405,3905,0.38764380017304234
406,3906,0.6505477591653916
407,3907,0.06724987684238475
408,3908,0.1755300314137216
409,3909,0.670917783245121
410,3910,0.15791736782774185
411,3911,0.07235613491734479
412,3912,0.41158258027530215
413,3913,0.6796072417737924
414,3914,0.39318475707437733
415,3915,0.161136621674752
416,3916,0.3186097010031355
417,3917,0.6331382010861499
418,3918,0.6423640879586392
419,3919,0.5555562999815471
420,3920,0.7085971465101896
421,3921,0.26516892922407664
422,3922,0.17189256303848405
423,3923,0.6635746302948061
424,3924,0.35737649341840444
425,3925,0.4885458168276767
426,3926,0.4664674717907519
427,3927,0.215485046295286
428,3928,0.2429319246045944
429,3929,0.5108311512487489
430,3930,0.7583863764583655
431,3931,0.1662404139910203
432,3932,0.5666800084504156
433,3933,0.5094302220015886
434,3934,0.11556899992824222
435,3935,0.40030988330589434
436,3936,0.0834690092202663
437,3937,0.26800967860678615
438,3938,0.48495454530073556
439,3939,0.22454156711549805
440,3940,0.4686256225101025
441,3941,0.14287344904365512
442,3942,0.13631488580946002
443,3943,0.28595893100361885
444,3944,0.10132622093794971
445,3945,0.41368735082774866
446,3946,0.18984065263131578
447,3947,0.08362506934105944
448,3948,0.3962691080531753
449,3949,0.6547165434320981
450,3950,0.3244874822115166
451,3951,0.17421488351461134
452,3952,0.17435638629523875
453,3953,0.793551055264448
454,3954,0.7476652559593724
455,3955,0.6645155557919763
456,3956,0.268515675590372
457,3957,0.14890632826652558
458,3958,0.22401032044904218
459,3959,0.2438795827132844
460,3960,0.765332619530996
461,3961,0.7024612855146604
462,3962,0.6929585714123135
463,3963,0.10324527263294467
464,3964,0.41752969630866554
465,3965,0.47562491578709154
466,3966,0.18279746761800916
467,3967,0.16127634499069277
468,3968,0.7208981247410711
469,3969,0.40556117753028
470,3970,0.48430250347624615
471,3971,0.12818694397564462
472,3972,0.5101628067677777
473,3973,0.8063443010088563
474,3974,0.5885074603696462
475,3975,0.5949078648625482
476,3976,0.372868373228961
477,3977,0.28895467745392023
478,3978,0.28995108133863856
479,3979,0.8527472426285743
480,3980,0.1996815748701255
481,3981,0.10176480566203677
482,3982,0.3454145588159161
483,3983,0.32965054038551256
484,3984,0.22581734499989847
485,3985,0.14776660282635817
486,3986,0.11578091758998439
487,3987,0.2579609609355864
488,3988,0.13428468161594465
489,3989,0.6408448101931905
490,3990,0.18393694757152812
491,3991,0.25769406199031797
492,3992,0.1179583793674196
493,3993,0.22147944705158668
494,3994,0.27229472708130986
495,3995,0.12872330530182302
496,3996,0.4725676485416357
497,3997,0.48858543692045453
498,3998,0.7765033734316031
499,3999,0.8260420585311119
500,4000,0.17036189031239707
501,4001,0.22119622946547102
502,4002,0.7207272684880959
503,4003,0.11726254330536917
504,4004,0.14308268794544904
505,4005,0.2034300144131741
506,4006,0.5762549746699328
507,4007,0.5233053892644296
508,4008,0.5563237222858886
509,4009,0.15807882446839389
510,4010,0.2712464231578089
511,4011,0.2225418261251288
512,4012,0.34120550618357126
513,4013,0.39201591181342244
514,4014,0.15215290094116174
515,4015,0.6433277883489267
516,4016,0.23835764501073808
517,4017,0.5482127823751467
518,4018,0.4249126890523407
519,4019,0.56990390456344
520,4020,0.15809467294511031
521,4021,0.7995149465132092
522,4022,0.6797873488954815
523,4023,0.1642644753901467
524,4024,0.47253276445023024
525,4025,0.5337154191378435
526,4026,0.7916566313177403
527,4027,0.6050125894007294
528,4028,0.4367520356747387
529,4029,0.09882666427762468
530,4030,0.08447472272574005
531,4031,0.11149762581656522
532,4032,0.20225971689938319
533,4033,0.2552291911020961
534,4034,0.749961788232504
535,4035,0.18684640904311797
536,4036,0.4744414162893659
537,4037,0.15896925954874372
538,4038,0.20898419399467721
539,4039,0.09685402164122175
540,4040,0.7117852241618106
541,4041,0.19354720367162873
542,4042,0.19621132502309213
543,4043,0.22759476538581608
544,4044,0.1904535866824396
545,4045,0.6677832568355616
546,4046,0.4290390219664133
547,4047,0.10207651392609789
548,4048,0.6334058154762396
549,4049,0.6484050061166371
550,4050,0.09275321432935635
551,4051,0.20191062581245453
552,4052,0.23365221563723076
553,4053,0.1210845662633076
554,4054,0.24462812735912887
555,4055,0.5648106332061344
556,4056,0.635216040030877
557,4057,0.21299581523313132
558,4058,0.5181209717578309
559,4059,0.7635399775166765
560,4060,0.2730412699230243
561,4061,0.6551307125004651
562,4062,0.33064842651213766
563,4063,0.15468107731907516
564,4064,0.3778527817036057
565,4065,0.832533243858502
566,4066,0.45264765949019325
567,4067,0.2509505103460423
568,4068,0.07322118803659977
569,4069,0.3494741214291625
570,4070,0.19145145956345028
571,4071,0.4826485990675733
572,4072,0.2566797280239159
573,4073,0.15093633995361336
574,4074,0.16974523231597366
575,4075,0.28748120932469423
576,4076,0.6552280603225062
577,4077,0.5383974077493792
578,4078,0.6577333127333351
579,4079,0.4516585988235928
580,4080,0.5675164227385849
581,4081,0.3669933203924427
582,4082,0.3404107844769423
583,4083,0.17317994513728552
584,4084,0.6592784364718836
585,4085,0.4325044199587027
586,4086,0.2884653976846882
587,4087,0.31000014115888147
588,4088,0.14249959992787836
589,4089,0.1594062563039432
590,4090,0.7951095092635057
591,4091,0.5794162607239305
592,4092,0.5633329671457112
593,4093,0.5465765327121455
594,4094,0.3346595308765256
595,4095,0.10413431571349094
596,4096,0.549973476664325
597,4097,0.6616029444329838
598,4098,0.23045966069445462
599,4099,0.6240717956174535
600,4100,0.510346034449517
601,4101,0.26121884395288936
602,4102,0.39652229828400987
603,4103,0.14976428056110622
604,4104,0.15619724651592265
605,4105,0.5479974602828224
606,4106,0.13121888176648352
607,4107,0.30608866058893225
608,4108,0.24162996769086337
609,4109,0.34272038587838816
610,4110,0.20413878645973835
611,4111,0.49361595335549313
612,4112,0.1357402423092404
613,4113,0.19450124311080313
614,4114,0.4353918917682089
615,4115,0.7371814232415337
616,4116,0.5142971133479691
617,4117,0.802724088831511
618,4118,0.2980023750544954
619,4119,0.4647335703810642
620,4120,0.2943103154605903
621,4121,0.7953745523489604
622,4122,0.2723764987594049
623,4123,0.18167868508095414
624,4124,0.8255800938988149
625,4125,0.36536343240193525
626,4126,0.245668073019602
627,4127,0.10015652112939125
628,4128,0.5162211051210053
629,4129,0.26383812149101876
630,4130,0.6128830655611149
631,4131,0.48020374835406504
632,4132,0.23391629268509806
633,4133,0.21135917765734502
634,4134,0.4771630426086825
635,4135,0.18799195290236942
636,4136,0.46730776701396803
637,4137,0.20241840282040952
638,4138,0.49812182514462133
639,4139,0.28317477735201035
640,4140,0.4713454618521665
641,4141,0.15265026371547408
642,4142,0.12127851182141386
643,4143,0.11789040359421492
644,4144,0.780689482244847
645,4145,0.759934877877203
646,4146,0.09682763567186531
647,4147,0.5775220173848477
648,4148,0.3532930588937937
649,4149,0.4595510889941833
650,4150,0.15022114994296337
651,4151,0.41345954416375574
652,4152,0.7374581012415429
653,4153,0.6062592508003066
654,4154,0.2667039418164275
655,4155,0.2666732980433777
656,4156,0.17753519367747866
657,4157,0.1964507134156198
658,4158,0.441137812212541
659,4159,0.23466938246539815
660,4160,0.46029797126469457
661,4161,0.4512045468601168
662,4162,0.617775647545477
663,4163,0.27961563143591084
664,4164,0.4701292475922839
665,4165,0.3234371122102323
666,4166,0.14503478416337998
667,4167,0.6008890789087473
668,4168,0.24931665946249695
669,4169,0.33141661381400533
670,4170,0.17826381262386798
671,4171,0.4378430914816519
672,4172,0.15695298486450815
673,4173,0.4788597815544236
674,4174,0.6837180306261392
675,4175,0.1109890217725846
676,4176,0.3898210701394246
677,4177,0.14731681675851938
678,4178,0.17745739004042993
679,4179,0.13706182409828327
680,4180,0.13668209955978283
681,4181,0.08887450458186454
682,4182,0.33424640435542385
683,4183,0.09378564269056688
684,4184,0.18936903570931468
685,4185,0.08160376969161812
