cust_id,gender
3500,0.6833128
3501,0.2812627
3502,0.28418347
3503,0.3396611
3504,0.49856728
3505,0.2513006
3506,0.092045836
3507,0.6872002
3508,0.23471627
3509,0.21546093
3510,0.3019977
3511,0.57340264
3512,0.45520115
3513,0.20677191
3514,0.5846957
3515,0.28769472
3516,0.1822488
3517,0.3066077
3518,0.25326073
3519,0.50494343
3520,0.70035964
3521,0.54254735
3522,0.57638675
3523,0.19610785
3524,0.18652834
3525,0.4989453
3526,0.32040206
3527,0.6860145
3528,0.56576675
3529,0.25067085
3530,0.21304452
3531,0.6735793
3532,0.17599683
3533,0.5249775
3534,0.5725368
3535,0.21520771
3536,0.15665053
3537,0.50689816
3538,0.37189627
3539,0.60773087
3540,0.28955692
3541,0.25158387
3542,0.1969695
3543,0.5348756
3544,0.40623596
3545,0.4165702
3546,0.4027777
3547,0.2934993
3548,0.6474694
3549,0.30839768
3550,0.38704377
3551,0.3948904
3552,0.32537782
3553,0.49922836
3554,0.29314244
3555,0.29346988
3556,0.5965233
3557,0.32304433
3558,0.24759974
3559,0.4855149
3560,0.567988
3561,0.48439085
3562,0.40414834
3563,0.40354696
3564,0.64111817
3565,0.3595341
3566,0.14302954
3567,0.5547171
3568,0.51202905
3569,0.3146055
3570,0.29006132
3571,0.49079642
3572,0.6815752
3573,0.4721387
3574,0.2651386
3575,0.60106605
3576,0.6024428
3577,0.49378094
3578,0.36503637
3579,0.26554516
3580,0.5511642
3581,0.6579009
3582,0.67456776
3583,0.41082227
3584,0.22683413
3585,0.45173788
3586,0.12539847
3587,0.31789348
3588,0.22764853
3589,0.21890113
3590,0.6596868
3591,0.38054767
3592,0.63912195
3593,0.51586914
3594,0.14592974
3595,0.38524115
3596,0.29826045
3597,0.30460593
3598,0.4411138
3599,0.6142343
3600,0.43730667
3601,0.44067448
3602,0.3590485
3603,0.21316901
3604,0.6869016
3605,0.47531936
3606,0.41591328
3607,0.24649017
3608,0.37267908
3609,0.30476052
3610,0.36328536
3611,0.54755163
3612,0.6154094
3613,0.2590195
3614,0.60221875
3615,0.20685418
3616,0.4915497
3617,0.58552545
3618,0.6183974
3619,0.123431385
3620,0.4386919
3621,0.42312312
3622,0.16111293
3623,0.62972534
3624,0.14078487
3625,0.34453017
3626,0.61785746
3627,0.37553808
3628,0.62598395
3629,0.44153777
3630,0.59658015
3631,0.40246433
3632,0.61652505
3633,0.2444234
3634,0.19242127
3635,0.6313182
3636,0.45707014
3637,0.23666902
3638,0.6442334
3639,0.67284036
3640,0.5034889
3641,0.5927451
3642,0.66089964
