cust_id,gender
3500,0.42751992
3501,0.36710814
3502,0.3688774
3503,0.3735187
3504,0.41319868
3505,0.37541786
3506,0.33161154
3507,0.5242433
3508,0.3280953
3509,0.35266164
3510,0.3534251
3511,0.4199024
3512,0.42041358
3513,0.35265666
3514,0.44459635
3515,0.3220159
3516,0.32584172
3517,0.30964878
3518,0.36499748
3519,0.42089337
3520,0.4522945
3521,0.38081574
3522,0.40372774
3523,0.35385963
3524,0.2897663
3525,0.49426818
3526,0.3657251
3527,0.5258547
3528,0.42154536
3529,0.35218924
3530,0.3563465
3531,0.5100515
3532,0.2971869
3533,0.37136063
3534,0.44333062
3535,0.31761336
3536,0.38422868
3537,0.4399458
3538,0.41073617
3539,0.39586905
3540,0.36599606
3541,0.36819166
3542,0.30759746
3543,0.44937542
3544,0.38522762
3545,0.38257584
3546,0.36842653
3547,0.3520926
3548,0.51846564
3549,0.37877184
3550,0.41066313
3551,0.42895925
3552,0.35919744
3553,0.39354935
3554,0.35849234
3555,0.3573703
3556,0.4479766
3557,0.3680892
3558,0.3508046
3559,0.38259342
3560,0.41292018
3561,0.40064776
3562,0.37584123
3563,0.33962515
3564,0.504253
3565,0.3665895
3566,0.30869338
3567,0.39722958
3568,0.4090936
3569,0.37237158
3570,0.35413697
3571,0.37356332
3572,0.50143975
3573,0.41172862
3574,0.37368387
3575,0.5110273
3576,0.41150853
3577,0.3762348
3578,0.35614014
3579,0.3492893
3580,0.51070255
3581,0.4640414
3582,0.51911753
3583,0.4022098
3584,0.37408793
3585,0.35175756
3586,0.2836635
3587,0.3473773
3588,0.3702122
3589,0.32711914
3590,0.41006786
3591,0.36718336
3592,0.5525845
3593,0.36525816
3594,0.333193
3595,0.38594195
3596,0.36388746
3597,0.33247524
3598,0.39147213
3599,0.41105467
3600,0.40052354
3601,0.34732458
3602,0.38994098
3603,0.3230011
3604,0.47103935
3605,0.3287998
3606,0.36794093
3607,0.33959904
3608,0.36371952
3609,0.37924108
3610,0.39020294
3611,0.4126941
3612,0.5110273
3613,0.35798872
3614,0.39118454
3615,0.34549618
3616,0.39843738
3617,0.47024173
3618,0.44603723
3619,0.33061555
3620,0.35574526
3621,0.4008828
3622,0.33884144
3623,0.406617
3624,0.35149857
3625,0.36810312
3626,0.43040138
3627,0.37334982
3628,0.4580194
3629,0.28846273
3630,0.4078217
3631,0.37422144
3632,0.415618
3633,0.3677344
3634,0.3588723
3635,0.40123883
3636,0.4043893
3637,0.33967793
3638,0.50953066
3639,0.48858997
3640,0.41618064
3641,0.37436342
3642,0.49534842
3643,0.3365981
3644,0.36676857
3645,0.36721638
3646,0.3574249
3647,0.34297112
3648,0.48604265
3649,0.32264024
3650,0.37578985
3651,0.40626585
3652,0.47747415
3653,0.38078418
3654,0.3856251
3655,0.37776613
3656,0.39527863
3657,0.40465683
3658,0.3597817
3659,0.3554248
3660,0.3849989
3661,0.404761
3662,0.33980623
3663,0.43651155
3664,0.40444085
3665,0.50265
3666,0.4633533
3667,0.37611482
3668,0.3239351
3669,0.43320668
3670,0.33480403
3671,0.4702792
3672,0.31622875
3673,0.35780218
3674,0.37994868
3675,0.41381502
3676,0.30022186
3677,0.38840806
3678,0.3574164
3679,0.2663589
3680,0.36426452
3681,0.4326553
3682,0.44238377
3683,0.34429047
3684,0.41562957
3685,0.43149954
3686,0.395353
3687,0.39551687
3688,0.33920556
3689,0.48595104
3690,0.41124418
3691,0.34407708
3692,0.4267078
3693,0.3871281
3694,0.37976083
3695,0.5240384
3696,0.41674423
3697,0.42644918
3698,0.3595217
3699,0.37647572
3700,0.3500181
3701,0.3410665
3702,0.35544112
3703,0.40480947
3704,0.4483516
3705,0.3914211
3706,0.36539114
3707,0.30956236
3708,0.31765938
3709,0.36438525
3710,0.36780298
3711,0.35978997
3712,0.39165556
3713,0.34827143
3714,0.3668745
3715,0.36561626
3716,0.34215084
3717,0.36181548
3718,0.32832348
3719,0.3857949
3720,0.392766
3721,0.41019103
3722,0.3516542
3723,0.42642125
3724,0.36794093
3725,0.38391173
3726,0.39846843
3727,0.4855942
3728,0.38266942
3729,0.43551293
3730,0.3806056
3731,0.4013161
3732,0.42380884
3733,0.5758897
3734,0.3457562
3735,0.36685422
3736,0.3828829
3737,0.41050723
3738,0.3726689
3739,0.41049576
3740,0.40196988
3741,0.44282076
3742,0.36586857
3743,0.3292091
3744,0.36032492
3745,0.38151404
3746,0.382337
3747,0.35767356
3748,0.34828144
3749,0.45743808
3750,0.33040997
3751,0.428674
3752,0.31608382
3753,0.46168262
3754,0.38430265
3755,0.43342048
3756,0.5110273
3757,0.32083735
3758,0.3966886
3759,0.40282223
3760,0.33558744
3761,0.4193795
3762,0.3466751
3763,0.35909835
3764,0.44069278
3765,0.2734802
3766,0.43027577
3767,0.47636315
3768,0.4376089
3769,0.41666603
3770,0.50143975
3771,0.33676898
3772,0.4026126
3773,0.41430414
3774,0.37430063
3775,0.5695344
3776,0.45462722
3777,0.41936415
3778,0.3682227
3779,0.30421215
3780,0.33076555
3781,0.3971531
3782,0.3782939
3783,0.3595897
3784,0.35988644
3785,0.4405492
3786,0.35069513
3787,0.46446896
3788,0.35433164
3789,0.38573912
3790,0.35805506
3791,0.28475985
3792,0.4170755
3793,0.47471204
3794,0.35352966
3795,0.4183698
3796,0.31554562
3797,0.4255004
3798,0.40949228
3799,0.3383235
3800,0.31838077
3801,0.3119577
3802,0.35302472
3803,0.37726888
3804,0.35979256
3805,0.3785529
3806,0.45048124
3807,0.362907
3808,0.4173758
3809,0.37617686
3810,0.3680056
3811,0.42506924
3812,0.35771048
3813,0.47132552
3814,0.3872445
3815,0.42499927
3816,0.35716355
3817,0.29515713
3818,0.30151975
3819,0.35638222
3820,0.42373222
3821,0.43228137
3822,0.3599584
3823,0.3461868
3824,0.33733827
3825,0.42044142
3826,0.33157995
3827,0.36573958
3828,0.3444737
3829,0.47426406
3830,0.566397
3831,0.35528386
3832,0.3693814
3833,0.3289452
3834,0.36660993
3835,0.34919336
3836,0.35743824
3837,0.34378946
3838,0.48023558
3839,0.4027493
3840,0.44813406
3841,0.3589914
3842,0.34511152
3843,0.3905434
3844,0.41708735
3845,0.34402704
3846,0.33524552
3847,0.2937026
3848,0.3428041
3849,0.45426288
3850,0.34865186
3851,0.35945717
3852,0.42964715
3853,0.31387007
3854,0.3278105
3855,0.3438842
3856,0.3923263
3857,0.3661234
3858,0.3939487
3859,0.39022857
3860,0.46763724
3861,0.36509532
3862,0.40417248
3863,0.44811428
3864,0.48469278
3865,0.49175817
3866,0.30412602
3867,0.382686
3868,0.38874167
3869,0.45145187
3870,0.3867637
3871,0.39343297
3872,0.42576885
3873,0.35308972
3874,0.34941152
3875,0.35593295
3876,0.40312248
3877,0.3627124
3878,0.40553468
3879,0.51070255
3880,0.33533666
3881,0.35064042
3882,0.35326
3883,0.33981258
3884,0.33999884
3885,0.43312776
3886,0.44618297
3887,0.38867715
3888,0.4098832
3889,0.38061845
3890,0.45959833
3891,0.37734702
3892,0.27845317
3893,0.3536021
3894,0.33658406
3895,0.2996157
3896,0.33204278
3897,0.34813276
3898,0.51070255
3899,0.35402623
3900,0.51070255
3901,0.4178596
3902,0.38124245
3903,0.3227468
3904,0.37397814
3905,0.38682076
3906,0.4312823
3907,0.3263362
3908,0.33274275
3909,0.45207334
3910,0.3660437
3911,0.33010387
3912,0.40763092
3913,0.50663364
3914,0.3850378
3915,0.34951043
3916,0.39669842
3917,0.44970092
3918,0.44319192
3919,0.41526338
3920,0.504706
3921,0.3508914
3922,0.36021128
3923,0.45919457
3924,0.3368447
3925,0.3746089
3926,0.3767894
3927,0.3626193
3928,0.38876736
3929,0.40992993
3930,0.49361584
3931,0.3587841
3932,0.42180893
3933,0.4279486
3934,0.36200458
3935,0.3974823
3936,0.31923625
3937,0.35936138
3938,0.53151715
3939,0.31514627
3940,0.40509722
3941,0.26760527
3942,0.35471877
3943,0.38072312
3944,0.3201725
3945,0.40857258
3946,0.3560028
3947,0.3237701
3948,0.3950403
3949,0.40833378
3950,0.3498745
3951,0.3093859
3952,0.37899086
3953,0.43022367
3954,0.42068663
3955,0.42146885
3956,0.2950715
3957,0.35506716
3958,0.38907552
3959,0.3876746
3960,0.4883078
3961,0.446002
3962,0.4495512
3963,0.35091224
3964,0.37372234
3965,0.4055305
3966,0.3371721
3967,0.36576736
3968,0.5255525
3969,0.37549317
3970,0.39602035
3971,0.2594762
3972,0.41534543
3973,0.5678814
3974,0.3875913
3975,0.42613778
3976,0.39570022
3977,0.3879932
3978,0.3834755
3979,0.5132649
3980,0.34160972
3981,0.36837798
3982,0.38657153
3983,0.388237
3984,0.34805045
3985,0.321149
3986,0.34234542
3987,0.3708913
3988,0.36215463
3989,0.45349044
3990,0.35860425
3991,0.33892742
3992,0.337873
3993,0.3927206
3994,0.38477045
3995,0.35477784
3996,0.40223482
3997,0.385858
3998,0.4881686
3999,0.5758897
4000,0.32193303
4001,0.38870823
4002,0.40242165
4003,0.28696913
4004,0.3433117
4005,0.36747846
4006,0.4400033
4007,0.40849963
4008,0.40157568
4009,0.38224477
4010,0.34031078
4011,0.3280953
4012,0.3762755
4013,0.40252662
4014,0.36216795
4015,0.42524216
4016,0.38713336
4017,0.42778835
4018,0.4195402
4019,0.4513681
4020,0.34531918
4021,0.5072212
4022,0.51070255
4023,0.34715402
4024,0.41196784
4025,0.43914208
4026,0.42529535
4027,0.41817045
4028,0.3933024
4029,0.34822762
4030,0.30752894
4031,0.33342955
4032,0.39083558
4033,0.33076555
4034,0.42884982
4035,0.34328964
4036,0.3886861
4037,0.3670073
4038,0.34416413
4039,0.3469538
4040,0.4986669
4041,0.38822213
4042,0.3448847
4043,0.3531735
4044,0.38841945
4045,0.44627523
4046,0.38402477
4047,0.28281215
4048,0.43044484
4049,0.39856705
4050,0.32252645
4051,0.3737745
4052,0.36371425
4053,0.33905116
4054,0.3559879
4055,0.44747645
4056,0.4668197
4057,0.38094425
4058,0.40194246
4059,0.5558161
4060,0.34471557
4061,0.47134277
4062,0.38632706
4063,0.30274573
4064,0.40081775
4065,0.5014902
4066,0.4123125
4067,0.3709782
4068,0.31833935
4069,0.37904054
4070,0.36576307
4071,0.41145706
4072,0.37088087
4073,0.34341592
4074,0.37162986
4075,0.38592362
4076,0.5166372
4077,0.405516
4078,0.4755247
4079,0.4193555
4080,0.42846838
4081,0.3345134
4082,0.39920378
4083,0.30839646
4084,0.45155138
4085,0.40133512
4086,0.38298434
4087,0.40745768
4088,0.34892085
4089,0.34324908
4090,0.43955383
4091,0.42635936
4092,0.38245347
4093,0.4204053
4094,0.40674403
4095,0.3276183
4096,0.41344827
4097,0.5064583
4098,0.36306798
4099,0.47164655
4100,0.41084713
4101,0.37615317
4102,0.37147528
4103,0.3556198
4104,0.36595705
4105,0.423035
4106,0.31064397
4107,0.36599588
4108,0.3414604
4109,0.3771012
4110,0.3556049
4111,0.39584062
4112,0.35106727
4113,0.3476958
4114,0.41122702
4115,0.4938647
4116,0.41641405
4117,0.45677808
4118,0.39088804
4119,0.39351833
4120,0.37000674
4121,0.5274277
4122,0.37789676
4123,0.3103367
4124,0.54030997
4125,0.3684501
4126,0.37024352
4127,0.36084834
4128,0.36115482
4129,0.33091003
4130,0.41498858
4131,0.4181418
4132,0.32892346
4133,0.3430757
4134,0.40633267
4135,0.3772541
4136,0.38899735
4137,0.3563074
4138,0.40977767
4139,0.31373402
4140,0.3978294
4141,0.3602717
4142,0.31551337
4143,0.2922703
4144,0.49171925
4145,0.5145729
4146,0.34769174
4147,0.43721688
4148,0.39476013
4149,0.44466302
4150,0.3730101
4151,0.41211283
4152,0.44447964
4153,0.42772454
4154,0.36012805
4155,0.35969558
4156,0.32490218
4157,0.3405609
4158,0.37892538
4159,0.36525765
4160,0.38083565
4161,0.3897226
4162,0.44748867
4163,0.37139657
4164,0.40906966
4165,0.3726234
4166,0.36293772
4167,0.46842334
4168,0.42105836
4169,0.34884512
4170,0.34352106
4171,0.4100343
4172,0.37527642
4173,0.41795135
4174,0.4217557
4175,0.3611023
4176,0.3955369
4177,0.33440563
4178,0.32745177
4179,0.31755796
4180,0.3566134
4181,0.3440474
4182,0.4054583
4183,0.36422244
4184,0.3553249
4185,0.29159877
4186,0.37912104
4187,0.36921722
4188,0.42848527
4189,0.37842545
4190,0.36727938
4191,0.3845191
4192,0.4742964
4193,0.50947136
4194,0.43626335
4195,0.45636192
4196,0.4400517
4197,0.38484892
4198,0.37080544
4199,0.37019
4200,0.44821563
4201,0.43490404
4202,0.37118366
4203,0.43463323
4204,0.38848984
4205,0.3533288
4206,0.5559868
4207,0.40602753
4208,0.34411496
4209,0.36473534
4210,0.357367
4211,0.41879794
4212,0.44788328
4213,0.37277254
4214,0.3821872
4215,0.3927086
4216,0.3868603
4217,0.33927074
4218,0.38808307
4219,0.44714227
4220,0.4472581
4221,0.44795084
4222,0.46826756
4223,0.33878526
4224,0.30485618
4225,0.35350856
4226,0.4020707
4227,0.35923725
4228,0.3182936
4229,0.4013898
4230,0.39011055
4231,0.3833523
4232,0.44937766
4233,0.39955294
4234,0.3836837
4235,0.43283352
4236,0.3954691
4237,0.48629397
4238,0.4657038
4239,0.35108042
4240,0.34246072
4241,0.34642357
4242,0.3674274
4243,0.37360027
4244,0.3460973
4245,0.3809062
4246,0.44732973
4247,0.4507771
4248,0.31250274
4249,0.49202237
4250,0.3503849
4251,0.37812278
4252,0.32921734
4253,0.37522057
4254,0.33613023
4255,0.33549583
4256,0.33105332
4257,0.39544833
4258,0.42130998
4259,0.5646612
4260,0.36907578
4261,0.37551743
4262,0.36548793
4263,0.48429367
4264,0.36794093
4265,0.31827468
4266,0.49923697
4267,0.3980237
4268,0.32518348
4269,0.3821032
4270,0.2906156
4271,0.41246638
4272,0.33789945
4273,0.4625392
4274,0.43536
4275,0.37871712
4276,0.41210353
4277,0.42713195
4278,0.399623
4279,0.47953993
4280,0.4043856
4281,0.413315
4282,0.37482896
4283,0.39089823
4284,0.54572475
4285,0.45217383
4286,0.40063986
4287,0.42059034
4288,0.38828054
4289,0.42695808
4290,0.34728315
4291,0.3412728
4292,0.41117907
4293,0.38790497
4294,0.32656705
4295,0.3483191
4296,0.40326193
4297,0.35276458
4298,0.3785836
4299,0.4148881
4300,0.3478198
4301,0.3680645
4302,0.3205344
4303,0.37122992
4304,0.41649458
4305,0.41948792
4306,0.4200111
4307,0.28785732
4308,0.36667225
4309,0.3550189
4310,0.35940066
4311,0.41703957
4312,0.39910924
4313,0.4062159
4314,0.3857783
4315,0.3193125
4316,0.3814761
4317,0.40719292
4318,0.36179727
4319,0.41892374
4320,0.36231577
4321,0.32545584
4322,0.34452853
4323,0.3812341
4324,0.38225698
4325,0.4162867
4326,0.41546524
4327,0.47544754
4328,0.37326163
4329,0.2642583
4330,0.40872315
4331,0.27453738
4332,0.41904464
4333,0.41989097
4334,0.37697402
4335,0.27650124
4336,0.51070255
4337,0.38061026
4338,0.30412602
4339,0.34113833
4340,0.3654779
4341,0.4710221
4342,0.4278746
4343,0.29106128
4344,0.3708431
4345,0.30581263
4346,0.33025536
4347,0.38624135
4348,0.3899712
4349,0.47154954
4350,0.38422862
4351,0.35144013
4352,0.37900493
4353,0.4128348
4354,0.3986181
4355,0.27791443
4356,0.44102544
4357,0.39542714
4358,0.40218428
4359,0.4320453
4360,0.40879652
4361,0.42031685
4362,0.38920724
4363,0.41059628
4364,0.3123285
4365,0.39442855
4366,0.36151192
4367,0.40009087
4368,0.32446676
4369,0.42090267
4370,0.37203613
4371,0.41829067
4372,0.4319633
4373,0.4192422
4374,0.3991001
4375,0.4189196
4376,0.40234688
4377,0.36474037
4378,0.39286312
4379,0.35822472
4380,0.34758765
4381,0.37699464
4382,0.3804655
4383,0.54865265
4384,0.3939925
4385,0.37657863
4386,0.3383837
4387,0.4286027
4388,0.4367793
4389,0.41484421
4390,0.40777457
4391,0.37465423
4392,0.4190035
4393,0.29560602
4394,0.40579692
4395,0.42873892
