cust_id,gender
3500,0.717447141
3501,0.141601192
3502,0.229348989
3503,0.317219043
3504,0.360372028
3505,0.209596395
3506,0.0415600112
3507,0.560444826
3508,0.322419364
3509,0.122868582
3510,0.143924451
3511,0.488505365
3512,0.475058351
3513,0.151289764
3514,0.622869686
3515,0.168309013
3516,0.151104449
3517,0.190927173
3518,0.279502789
3519,0.523490863
3520,0.736490876
3521,0.534241903
3522,0.523108333
3523,0.15825477
3524,0.134478596
3525,0.552770679
3526,0.251089362
3527,0.739442573
3528,0.507951981
3529,0.283479654
3530,0.130907348
3531,0.733767106
3532,0.0705673971
3533,0.274451668
3534,0.583107982
3535,0.234937927
3536,0.37428986
3537,0.624559484
3538,0.397991327
3539,0.451087414
3540,0.138897721
3541,0.170458351
3542,0.247666079
3543,0.567133297
3544,0.279049082
3545,0.349194853
3546,0.296988889
3547,0.130526532
3548,0.584901476
3549,0.236239416
3550,0.34778166
3551,0.54973369
3552,0.203787754
3553,0.191486218
3554,0.216190699
3555,0.167526232
3556,0.440467135
3557,0.271498364
3558,0.143946379
3559,0.464970676
3560,0.516106118
3561,0.429594672
3562,0.244503144
3563,0.249937234
3564,0.71709029
3565,0.431263232
3566,0.0581002589
3567,0.424473023
3568,0.501082411
3569,0.327707526
3570,0.154117609
3571,0.347827261
3572,0.569646662
3573,0.547293115
3574,0.374080867
3575,0.56677991
3576,0.579630022
3577,0.26929989
3578,0.169565006
3579,0.366545425
3580,0.52213861
3581,0.510774919
3582,0.594823045
3583,0.521430813
3584,0.25146244
3585,0.306163584
3586,0.0434254291
3587,0.210207024
3588,0.200789978
3589,0.239019325
3590,0.672508624
3591,0.337206519
3592,0.587712454
3593,0.202871201
3594,0.100979528
3595,0.42431692
3596,0.158994097
3597,0.124317921
3598,0.355885837
3599,0.562445228
3600,0.295739575
3601,0.292466828
3602,0.339641886
3603,0.121656651
3604,0.798684675
3605,0.346318297
3606,0.3768962
3607,0.332467231
3608,0.258426806
3609,0.180014057
3610,0.298883644
3611,0.420110511
3612,0.560670702
3613,0.148859951
3614,0.344483605
3615,0.101879388
3616,0.517815188
3617,0.542610161
3618,0.599851626
3619,0.0835968282
3620,0.234989224
3621,0.436836417
3622,0.21033478
3623,0.552509357
3624,0.111982356
3625,0.452518827
3626,0.457505218
3627,0.285965661
3628,0.611955312
3629,0.344531768
3630,0.566256582
3631,0.401187814
3632,0.613710663
3633,0.123252339
3634,0.158971217
3635,0.446667401
3636,0.398811041
3637,0.158839146
3638,0.566635368
3639,0.652007406
3640,0.51168972
3641,0.32734185
3642,0.675043042
3643,0.104157199
3644,0.184229124
3645,0.16543093
3646,0.220859748
3647,0.344190711
3648,0.582623481
3649,0.366872463
3650,0.215317987
3651,0.587331836
3652,0.708799547
3653,0.381951993
3654,0.316270731
3655,0.305456457
3656,0.385287088
3657,0.455947448
3658,0.194480219
3659,0.125554519
3660,0.402565142
3661,0.45431905
3662,0.138863146
3663,0.519662113
3664,0.45476486
3665,0.586113451
3666,0.521750745
3667,0.144454268
3668,0.157724008
3669,0.609949934
3670,0.0534666962
3671,0.543626354
3672,0.0628475074
3673,0.376150212
3674,0.345666037
3675,0.381736799
3676,0.182623951
3677,0.271821876
3678,0.29803435
3679,0.160822098
3680,0.144564525
3681,0.473643439
3682,0.558868872
3683,0.153282142
3684,0.394553298
3685,0.56110859
3686,0.302570588
3687,0.4170503
3688,0.0964269794
3689,0.561957217
3690,0.691599266
3691,0.0766995865
3692,0.432790508
3693,0.159029609
3694,0.446014578
3695,0.650565
3696,0.526804302
3697,0.599784956
3698,0.0855610969
3699,0.330400192
3700,0.107158738
3701,0.0496964504
3702,0.254879482
3703,0.528186956
3704,0.730039213
3705,0.431871092
3706,0.191837424
3707,0.135144152
3708,0.151251534
3709,0.132800503
3710,0.152476707
3711,0.167072199
3712,0.51278848
3713,0.1311481
3714,0.184943859
3715,0.171017086
3716,0.13521137
3717,0.235527629
3718,0.074642922
3719,0.252260017
3720,0.427755595
3721,0.559411835
3722,0.0958797215
3723,0.398443065
3724,0.351219243
3725,0.273852697
3726,0.459833583
3727,0.620189962
3728,0.297223251
3729,0.568620028
3730,0.358703103
3731,0.427146117
3732,0.412005677
3733,0.687111749
3734,0.116754226
3735,0.231486168
3736,0.345577722
3737,0.605810892
3738,0.247439106
3739,0.486280799
3740,0.500532331
3741,0.629425467
3742,0.235671695
3743,0.109547626
3744,0.188915039
3745,0.214075444
3746,0.393420859
3747,0.0667484134
3748,0.167154615
3749,0.525167398
3750,0.231742143
3751,0.528026251
3752,0.0940187212
3753,0.529606355
3754,0.162494333
3755,0.545866222
3756,0.55047686
3757,0.14008333
3758,0.323655901
3759,0.186834703
3760,0.308295852
3761,0.551317397
3762,0.229501463
3763,0.0966240466
3764,0.479419088
3765,0.050594271
3766,0.462072938
3767,0.728925971
3768,0.783146669
3769,0.580642195
3770,0.587010844
3771,0.0650353066
3772,0.517077883
3773,0.447783464
3774,0.191709912
3775,0.583964212
3776,0.685450317
3777,0.683643111
3778,0.20938602
3779,0.15117456
3780,0.330697656
3781,0.313305108
3782,0.369395374
3783,0.238664177
3784,0.322471378
3785,0.522975395
3786,0.188796577
3787,0.650507669
3788,0.338430528
3789,0.425917462
3790,0.234303588
3791,0.215264971
3792,0.474519219
3793,0.571495349
3794,0.166020823
3795,0.525219836
3796,0.062634702
3797,0.582878149
3798,0.513017459
3799,0.216078474
3800,0.143870948
3801,0.148129235
3802,0.292453131
3803,0.329310179
3804,0.185668308
3805,0.330206118
3806,0.597668549
3807,0.0886241827
3808,0.460997358
3809,0.233009298
3810,0.290303025
3811,0.530441846
3812,0.284508283
3813,0.478441342
3814,0.314744832
3815,0.49488951
3816,0.228176767
3817,0.0605848746
3818,0.358290378
3819,0.0872927891
3820,0.53385502
3821,0.52341495
3822,0.165453676
3823,0.125753423
3824,0.217269359
3825,0.523864044
3826,0.126040851
3827,0.192575388
3828,0.0639082055
3829,0.728496028
3830,0.646478301
3831,0.123183334
3832,0.180486143
3833,0.0903086882
3834,0.443928289
3835,0.171753389
3836,0.0962373495
3837,0.202653146
3838,0.567123627
3839,0.5628189
3840,0.680447624
3841,0.163017924
3842,0.144372276
3843,0.318208044
3844,0.638646247
3845,0.201974016
3846,0.0550991067
3847,0.146335608
3848,0.117507836
3849,0.616058621
3850,0.111738808
3851,0.13315917
3852,0.755873597
3853,0.362979998
3854,0.233348726
3855,0.237221501
3856,0.365364808
3857,0.19342918
3858,0.318928939
3859,0.46307639
3860,0.550200489
3861,0.189382439
3862,0.279678085
3863,0.626250516
3864,0.548430364
3865,0.609429977
3866,0.357214551
3867,0.450896985
3868,0.455761097
3869,0.697759887
3870,0.312497392
3871,0.327282003
3872,0.499940554
3873,0.156433529
3874,0.236962674
3875,0.103565284
3876,0.366526354
3877,0.222796921
3878,0.59235376
3879,0.556149378
3880,0.342130278
3881,0.246707977
3882,0.215745604
3883,0.254223376
3884,0.205651908
3885,0.577113785
3886,0.484684482
3887,0.643600469
3888,0.469836177
3889,0.251951351
3890,0.574794637
3891,0.253501183
3892,0.0520748436
3893,0.101040201
3894,0.109492866
3895,0.102581884
3896,0.140473126
3897,0.131366484
3898,0.537266991
3899,0.196590013
3900,0.558969547
3901,0.757920079
3902,0.332403086
3903,0.133507531
3904,0.233033548
3905,0.319563706
3906,0.59869423
3907,0.0716954153
3908,0.191350357
3909,0.619594388
3910,0.178879773
3911,0.0781515208
3912,0.474963723
3913,0.623155459
3914,0.510170647
3915,0.164298823
3916,0.456900412
3917,0.565261952
3918,0.539207234
3919,0.358678289
3920,0.716956773
3921,0.219516298
3922,0.233360318
3923,0.527377489
3924,0.447439739
3925,0.406642263
3926,0.331708739
3927,0.185511482
3928,0.419441626
3929,0.628437587
3930,0.655778931
3931,0.199842889
3932,0.505601456
3933,0.46489274
3934,0.160009723
3935,0.448930791
3936,0.110966468
3937,0.219767233
3938,0.553271629
3939,0.308506765
3940,0.40856862
3941,0.247635995
3942,0.146354958
3943,0.248298871
3944,0.120141322
3945,0.427051311
3946,0.201781797
3947,0.0445471146
3948,0.504821389
3949,0.558534219
3950,0.221768495
3951,0.260262081
3952,0.215819808
3953,0.764072643
3954,0.603269192
3955,0.699209168
3956,0.314025807
3957,0.118386098
3958,0.310063996
3959,0.330297963
3960,0.585986451
3961,0.713037956
3962,0.564067635
3963,0.0589381365
3964,0.417054
3965,0.52540113
3966,0.0649475519
3967,0.226228797
3968,0.55022116
3969,0.293673249
3970,0.466635854
3971,0.0574304151
3972,0.485656781
3973,0.658984882
3974,0.507097892
3975,0.506426869
3976,0.479154751
3977,0.329867494
3978,0.481061291
3979,0.753192845
3980,0.155846288
3981,0.159268778
3982,0.491220664
3983,0.231355719
3984,0.237148524
3985,0.0509687753
3986,0.0724779924
3987,0.353654018
3988,0.180673513
3989,0.563718896
3990,0.213850728
3991,0.342805523
3992,0.0800743831
3993,0.363049716
3994,0.186613372
3995,0.113022487
3996,0.65639507
3997,0.33506856
3998,0.622709809
3999,0.660550178
4000,0.2292333
4001,0.134797871
4002,0.5940407
4003,0.0957660781
4004,0.180022063
4005,0.234655067
4006,0.557429929
4007,0.446776116
4008,0.454858737
4009,0.20435282
4010,0.293119691
4011,0.339302035
4012,0.412572037
4013,0.575462995
4014,0.196658017
4015,0.342176037
4016,0.174385041
4017,0.622228942
4018,0.496933389
4019,0.606534466
4020,0.120559427
4021,0.790067412
4022,0.576832433
4023,0.116266128
4024,0.549126739
4025,0.591865164
4026,0.757292479
4027,0.522942565
4028,0.328608099
4029,0.135851361
4030,0.0826887507
4031,0.143744421
4032,0.209530092
4033,0.369046133
4034,0.530617173
4035,0.294326068
4036,0.334891799
4037,0.214628517
4038,0.110126917
4039,0.079612322
4040,0.708356764
4041,0.230961215
4042,0.085708624
4043,0.192907916
4044,0.257486868
4045,0.511558782
4046,0.221533991
4047,0.0645651529
4048,0.635486544
4049,0.534263588
4050,0.0548492998
4051,0.295647853
4052,0.133840665
4053,0.127787175
4054,0.276963728
4055,0.501850811
4056,0.553941995
4057,0.178358758
4058,0.396157324
4059,0.629199717
4060,0.174887322
4061,0.643606745
4062,0.368945631
4063,0.0968450995
4064,0.492551659
4065,0.632840361
4066,0.505932717
4067,0.208688528
4068,0.0957716526
4069,0.290311974
4070,0.274627532
4071,0.383841102
4072,0.354550179
4073,0.0860860021
4074,0.235854992
4075,0.370529799
4076,0.52882854
4077,0.587580382
4078,0.528494951
4079,0.542031948
4080,0.407437924
4081,0.25251688
4082,0.459066266
4083,0.325330427
4084,0.532695009
4085,0.526115532
4086,0.360302573
4087,0.3771522
4088,0.140977924
4089,0.239260711
4090,0.737521709
4091,0.443990064
4092,0.437292111
4093,0.557427269
4094,0.433672932
4095,0.18078632
4096,0.344607152
4097,0.644257606
4098,0.194232467
4099,0.573967811
4100,0.481072031
4101,0.407815357
4102,0.310687478
4103,0.117418569
4104,0.221731712
4105,0.4661172
4106,0.0893414013
4107,0.298536656
4108,0.37940343
4109,0.206295373
4110,0.244382853
4111,0.392440514
4112,0.17980842
4113,0.325621745
4114,0.485470456
4115,0.626310024
4116,0.49167104
4117,0.718416502
4118,0.298028247
4119,0.603387631
4120,0.311444123
4121,0.663816664
4122,0.376105372
4123,0.215012883
4124,0.731909325
4125,0.341635289
4126,0.150094444
4127,0.0845552543
4128,0.492630724
4129,0.289270063
4130,0.572735874
4131,0.510126482
4132,0.186803217
4133,0.177429603
4134,0.389372056
4135,0.252198823
4136,0.494756234
4137,0.220610786
4138,0.554912332
4139,0.252076824
4140,0.420685722
4141,0.234920229
4142,0.0986640085
4143,0.113841551
4144,0.638520051
4145,0.641857111
4146,0.0957990598
4147,0.542070872
4148,0.573940294
4149,0.44929899
4150,0.244700735
4151,0.47068894
4152,0.588761296
4153,0.603213058
4154,0.198675805
4155,0.207133442
4156,0.100115391
4157,0.171071238
4158,0.3276783
4159,0.196036481
4160,0.39555555
4161,0.333685984
4162,0.546164834
4163,0.28311633
4164,0.443376799
4165,0.272036871
4166,0.315001336
4167,0.529603008
4168,0.436412917
4169,0.318752259
4170,0.145934577
4171,0.496057644
4172,0.197296069
4173,0.492359512
4174,0.584409591
4175,0.181955394
4176,0.30245608
4177,0.148569756
4178,0.180697799
4179,0.0783408565
4180,0.141689394
4181,0.127190628
4182,0.36302227
4183,0.180761513
4184,0.0994729081
4185,0.0229567665
4186,0.574530012
4187,0.0962744977
4188,0.566878497
4189,0.351314389
4190,0.127359296
4191,0.359229881
4192,0.53502694
4193,0.499194514
4194,0.733003413
4195,0.518511636
4196,0.489656895
4197,0.291077872
4198,0.239254253
4199,0.258685525
4200,0.709426253
4201,0.594492399
4202,0.323479632
4203,0.576729818
4204,0.474631922
4205,0.138441974
4206,0.679958212
4207,0.493157643
4208,0.120291622
4209,0.327183986
4210,0.265104314
4211,0.537847258
4212,0.562464148
4213,0.316554644
4214,0.318004223
4215,0.256314557
4216,0.173896322
4217,0.115058051
4218,0.375801425
4219,0.454466517
4220,0.541760667
4221,0.709089813
4222,0.668759374
4223,0.332832566
4224,0.0540886033
4225,0.181281668
4226,0.405613766
4227,0.373642218
4228,0.323842737
4229,0.503300409
4230,0.389412828
4231,0.169444518
4232,0.620799245
4233,0.263445652
4234,0.357102223
4235,0.497461335
4236,0.275739633
4237,0.54418355
4238,0.509741134
4239,0.336043981
4240,0.0728125948
4241,0.270879525
4242,0.357336362
4243,0.210109313
4244,0.157534465
4245,0.347571393
4246,0.618582786
4247,0.718842338
4248,0.103986172
4249,0.47340089
4250,0.0838064899
4251,0.403305063
4252,0.155066665
4253,0.245111926
4254,0.204730745
4255,0.499290035
4256,0.0865654504
4257,0.427369243
4258,0.493175443
4259,0.653618453
4260,0.276550376
4261,0.282033433
4262,0.190326704
4263,0.675071484
4264,0.370357762
4265,0.168768301
4266,0.778232682
4267,0.344375457
4268,0.0721239463
4269,0.35689033
4270,0.292035418
4271,0.616235183
4272,0.112754938
4273,0.62401196
4274,0.548440822
4275,0.274990657
4276,0.524232664
4277,0.655779619
4278,0.451854503
4279,0.672628291
4280,0.42078903
4281,0.719502498
4282,0.235577365
4283,0.392974447
4284,0.58113358
4285,0.499509141
4286,0.366968198
4287,0.475639083
4288,0.3948363
4289,0.593474965
4290,0.177068242
4291,0.146782372
4292,0.526814802
4293,0.391906436
4294,0.167247465
4295,0.118866125
4296,0.46801606
4297,0.1220495
4298,0.337692337
4299,0.515471635
4300,0.197519861
4301,0.0785007716
4302,0.13621499
4303,0.453936004
4304,0.580452073
4305,0.514359582
4306,0.379561101
4307,0.0417846341
4308,0.176364368
4309,0.127275313
4310,0.123575695
4311,0.479661701
4312,0.318074901
4313,0.434324927
4314,0.323708439
4315,0.346645195
4316,0.333701982
4317,0.349934297
4318,0.164273596
4319,0.557566371
4320,0.354356988
4321,0.0990732193
4322,0.200885555
4323,0.324401047
4324,0.357831908
4325,0.568970564
4326,0.379158547
4327,0.61693774
4328,0.244758405
4329,0.107340213
4330,0.607810467
4331,0.259676138
4332,0.528971965
4333,0.465436278
4334,0.152096905
4335,0.059440593
4336,0.509149888
4337,0.247786023
4338,0.381264053
4339,0.126782947
4340,0.202863755
4341,0.51528386
4342,0.523691789
4343,0.0505185809
4344,0.266543719
4345,0.028585443
4346,0.114312788
4347,0.23978338
4348,0.347825109
4349,0.536250635
4350,0.400941146
4351,0.133403619
4352,0.411093482
4353,0.504610113
4354,0.245204287
4355,0.141382016
4356,0.578215144
4357,0.398514378
4358,0.442219877
4359,0.443225207
4360,0.463741196
4361,0.595092215
4362,0.332781428
4363,0.631087427
4364,0.115578417
4365,0.236893198
4366,0.142216587
4367,0.72930119
4368,0.17619772
4369,0.372581273
4370,0.140926621
4371,0.63285901
