cust_id,gender
3500,0.73139995
3501,0.09289626
3502,0.17758273
3503,0.14246082
3504,0.2716589
3505,0.24336463
3506,0.14113747
3507,0.5813042
3508,0.2669873
3509,0.083681695
3510,0.13905706
3511,0.35373425
3512,0.25867635
3513,0.08900381
3514,0.542857
3515,0.1966136
3516,0.24422364
3517,0.0987409
3518,0.14289394
3519,0.45597345
3520,0.8210996
3521,0.34126607
3522,0.4284142
3523,0.1718798
3524,0.06518685
3525,0.547481
3526,0.24287228
3527,0.8232709
3528,0.38649988
3529,0.20066756
3530,0.19860226
3531,0.8125185
3532,0.035479385
3533,0.14095508
3534,0.666023
3535,0.10040903
3536,0.23511194
3537,0.62586004
3538,0.30114117
3539,0.3328069
3540,0.13828897
3541,0.1528362
3542,0.08326296
3543,0.70192057
3544,0.43064392
3545,0.42175087
3546,0.29484078
3547,0.14657483
3548,0.55592346
3549,0.123438835
3550,0.26399902
3551,0.39830312
3552,0.06756606
3553,0.25621074
3554,0.27781135
3555,0.09796637
3556,0.46638995
3557,0.29570007
3558,0.05742578
3559,0.31513235
3560,0.5165124
3561,0.47639114
3562,0.437894
3563,0.109349966
3564,0.6606798
3565,0.4077979
3566,0.049157333
3567,0.15198024
3568,0.76734334
3569,0.20005986
3570,0.13436188
3571,0.412178
3572,0.5813042
3573,0.5003648
3574,0.47375736
3575,0.528331
3576,0.6081048
3577,0.14091223
3578,0.0784093
3579,0.24299717
3580,0.547481
3581,0.47925678
3582,0.5660864
3583,0.5407684
3584,0.104481
3585,0.44660482
3586,0.043335468
3587,0.3894577
3588,0.21950088
3589,0.2669873
3590,0.65699536
3591,0.42361346
3592,0.5928072
3593,0.07660325
3594,0.055894565
3595,0.48139185
3596,0.117339775
3597,0.08974044
3598,0.436702
3599,0.516795
3600,0.5071713
3601,0.30034447
3602,0.6406184
3603,0.032308344
3604,0.8174019
3605,0.12555732
3606,0.46107337
3607,0.24755539
3608,0.14765365
3609,0.061737906
3610,0.16836828
3611,0.49801886
3612,0.528331
3613,0.1369748
3614,0.30364135
3615,0.06288618
3616,0.40496838
3617,0.505379
3618,0.6074599
3619,0.054187823
3620,0.071411476
3621,0.33183205
3622,0.04561003
3623,0.84402436
3624,0.0703346
3625,0.4077979
3626,0.5073127
3627,0.33396432
3628,0.45530558
3629,0.29449484
3630,0.73771036
3631,0.26011106
3632,0.40709344
3633,0.0925666
3634,0.096615165
3635,0.21654435
3636,0.37385738
3637,0.07033262
3638,0.51023376
3639,0.7033367
3640,0.535645
