cust_id,gender
3500,0.88594383
3501,0.254493
3502,0.18436582
3503,0.17755993
3504,0.29465482
3505,0.2790394
3506,0.09470808
3507,0.74627876
3508,0.1953173
3509,0.1941376
3510,0.10224786
3511,0.3448169
3512,0.5122206
3513,0.12349853
3514,0.6388977
3515,0.09262509
3516,0.1693636
3517,0.119004704
3518,0.13525103
3519,0.553
3520,0.89755225
3521,0.6466038
3522,0.37234378
3523,0.17531341
3524,0.24827814
3525,0.6702791
3526,0.10249818
3527,0.89896953
3528,0.3887433
3529,0.22864862
3530,0.21169205
3531,0.9058289
3532,0.046395622
3533,0.15439601
3534,0.6450332
3535,0.117964245
3536,0.29341954
3537,0.567258
3538,0.33891442
3539,0.3149735
3540,0.19794364
3541,0.28527376
3542,0.17273352
3543,0.8304388
3544,0.35991916
3545,0.45750174
3546,0.33670032
3547,0.16872242
3548,0.7140902
3549,0.16436808
3550,0.4281248
3551,0.71508217
3552,0.077785715
3553,0.2678608
3554,0.111868426
3555,0.18852709
3556,0.6893978
3557,0.41948617
3558,0.52043974
3559,0.4400055
3560,0.31836227
3561,0.63661665
3562,0.3134396
3563,0.42639604
3564,0.84152776
3565,0.27873492
3566,0.048171677
3567,0.18165222
3568,0.52129227
3569,0.12720068
3570,0.08898526
3571,0.3188508
3572,0.7281265
3573,0.52951336
3574,0.30459824
3575,0.7033052
3576,0.7495454
3577,0.420004
3578,0.24790135
3579,0.3287194
3580,0.64088744
3581,0.67226547
3582,0.84506255
3583,0.35925606
3584,0.14955723
3585,0.29547152
3586,0.03840245
3587,0.19953904
3588,0.13287885
3589,0.26555246
3590,0.88201773
3591,0.67698914
3592,0.81345975
3593,0.28711414
3594,0.09278498
3595,0.23566023
3596,0.23370074
3597,0.13546722
3598,0.34486815
3599,0.4148462
3600,0.47250688
3601,0.41734597
3602,0.29787475
3603,0.13380907
3604,0.8343546
3605,0.33466876
3606,0.24413352
3607,0.12978676
3608,0.5697441
3609,0.084067196
3610,0.31129935
3611,0.36353475
3612,0.65892226
3613,0.2786386
3614,0.32760864
3615,0.14387268
3616,0.3909599
3617,0.5772286
3618,0.65689445
3619,0.19767605
3620,0.27921134
3621,0.30115312
3622,0.11552286
3623,0.5477205
3624,0.15244596
3625,0.3038572
3626,0.6638376
3627,0.23791364
3628,0.7183972
3629,0.15083894
3630,0.49678877
3631,0.22534995
3632,0.7413458
3633,0.18048419
3634,0.07262001
3635,0.7247161
3636,0.57797235
3637,0.14431836
3638,0.41224214
3639,0.7021748
3640,0.5581216
3641,0.35858858
3642,0.8606269
3643,0.14590004
3644,0.32420972
3645,0.31325218
3646,0.14251535
3647,0.17803706
3648,0.7652292
3649,0.16591977
3650,0.17695983
3651,0.60008585
3652,0.8927943
3653,0.23529406
3654,0.14186947
3655,0.38085636
3656,0.585768
3657,0.41014755
3658,0.14428207
3659,0.25962007
3660,0.50210047
3661,0.41330776
3662,0.20623156
3663,0.46466264
3664,0.38983098
3665,0.720494
3666,0.636341
3667,0.22496782
3668,0.14949565
3669,0.56429166
3670,0.11536963
3671,0.6526212
3672,0.05349019
3673,0.19871715
3674,0.20803367
3675,0.43706825
3676,0.25624666
3677,0.2247037
3678,0.43735844
3679,0.106910415
3680,0.2277682
3681,0.61291146
