0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.982094476388162,-0.5046643496259594,1.1239736679203212,0.3719568574329183,-0.769915818335387,0.6620997523311928,-0.2840932132698412,-0.8777078164941019,0.06428587693670815,0.2753455578658359,0.6476434005697045,-0.08527399736403153,0.015177374591474453,0.11099172771968005,-0.7044091687852713,0.4248509738038162,-0.40494769165492606,0.3009000483403993,-0.42340618013802983,0.5356732536970906,0.16350078454671393,-0.4971079330942132,-0.07067120492978772,-0.40597076302962265,0.3042969738912546,-0.053310733821551236,0.06343816401831272,-0.006173592133571362,0.18793611757681905,-0.44203574558034714,0.1166967908122045,-0.38975803655192354,-0.05120653309612653,0.3123069298232792,-0.30610458438008686,0.21647561508734206,-0.02298049911886845,-0.07100800190801389,-0.2551384572010685,0.1935494827821257,0.16747219999824417
-1.2152077732637319,-0.017399821514115607,-0.46595007633791813,-0.046478839643647095,-0.195007204544099,-0.17580115473714886,0.2569417835274386,-0.2826396537203221,0.08288436487382927,-0.38107360282957925,-0.034089452839132936,0.19355118101395696,0.4742828612019125,-0.565206318754328,0.30914811351929394,0.1749807721648193,-0.12378791613889989,-0.30981821115868724,0.010032727184334839,-0.16687714002842047,-0.02487864325973143,0.026302201834067538,0.4244548891864168,0.30462282685822045,0.3365655865591812,-0.13989296943201607,0.0027180919896081395,0.018593842894616092,0.154472517617945,0.048578398077382214,0.046628797467514,0.020560293862365527,0.11957861323018648,-0.09598406505157435,-0.09242424533161507,-0.011175665986585056,0.06471496349145447,0.027542820925694426,-0.20126904555332245,0.0659689454523123,0.013788730462406487
-1.4809312244987591,-0.08136665712172969,-0.07613904025872133,0.13153098880127934,-0.0884173689864545,-0.17409458107784412,-0.29302172467153864,-0.02296614332453524,0.6877829374932819,-0.47271998094448386,0.46287657238000995,0.28919743440939555,-0.6072244104076001,0.08076573371271728,0.0007614453933831138,-0.40871717153153214,0.28279805376822953,-0.1994974033014044,-0.28655685373838236,0.5197328183718121,-0.11072803525045313,0.23764863124868457,0.27552211110981467,-0.17013934687944465,-0.018502128040059525,0.10061561865298826,0.017763669673532354,0.12283856973187021,-0.05530369586288704,0.13035200374430772,0.17099565859951224,-0.0782334408629323,-0.0457854135158777,0.01901166723819924,0.011418769160011603,0.002179278661543421,0.14838617479342303,0.0938268259295135,0.10098311126784465,-0.06029612921050443,-0.021002334912366364
0.04824701100035139,-0.6684690469429555,-0.38695155877668425,-0.114146006866396,0.5040076053103603,0.5441033673597384,0.669133028147064,0.739678216584392,0.6157030082675554,0.3626554732694519,-0.20271770045141174,0.9728893511295635,-0.45091052079162164,-0.45342485622391915,0.17281096588942088,-0.5024495772617258,0.5690784855608225,0.6131913232617525,0.5210496216095213,-0.17162004276083134,0.34660279189368154,-0.11356560522737784,-0.06614311213760138,0.10167272641787431,-0.09084006073919151,-0.07285890674862165,0.22095537211888694,0.15470084766719575,0.06278631889515178,-0.04068085256852827,-0.20195017101412696,-0.09957331584870985,0.6106107241806534,-0.016171318064150553,0.09541279298398801,-0.5367313228361883,-0.24084183675752935,0.05124475165476502,0.11706044933336444,0.07194657175841107,0.02278098780943436
-1.085031559258904,0.44479953462592103,0.4311786867216682,-0.014417195215235469,-0.395529094525174,-0.19605746678294364,-0.019693805921247847,0.08442775391521033,-0.38575807973394327,0.13015898166715356,-0.2998347236275814,0.5474229424861359,-0.4269557189781186,-0.2821724161977399,-0.14334590059964236,-0.1979251401772053,-0.06205736895915146,-0.10554078706051666,0.18066415572970856,-0.11568712948104273,-0.0316755764276051,-0.15833342323183638,0.24811531329659453,0.11793083372282377,0.6023477883242424,-0.06452159361656432,-0.07342947125344663,0.10855134114948009,-0.02767492392394864,0.108221576764983,-0.13899995404653173,0.2104128719802076,-0.057743765219881366,-0.2263789703854141,0.36725172070338896,0.09702208419668427,0.34773428332099837,-0.15803684147603794,-0.10350102696301311,0.11317761126956409,-0.04749698573872049
-1.0849492261464293,-0.37497258153527446,0.42539109163044714,-0.32747898705620204,-0.00938534325784714,-0.3427537010365212,0.0668385001576664,0.5998652101325239,-0.3284736201755803,0.3496359033414551,0.16492667847298703,-0.0298808149573695,-0.44019024668779105,0.7329154584380274,0.244457357050027,0.0766456155945694,0.11433857593702412,0.1994057776056437,-0.07071842409083391,0.21388365781187813,-0.13431218282072863,-0.15988448421215457,0.018788725929431867,-0.32587730986919455,-0.07481186422115631,0.06711955101825672,0.10738741487637819,0.0542297878602177,0.30442672546474947,-0.4692972413355461,0.07990658230701281,-0.5362995127352118,-0.33787836503790636,-0.14661518265649215,0.2652890476845225,0.031146860826323727,-0.09631709168615356,-0.10226599212726749,-0.055469971034512476,0.0687588253590406,-0.017589234637758848
-1.0245670196124612,-0.8803187846411571,0.41186577312025024,0.008153510786582179,0.07965960839824696,-0.6254818371407166,0.24812993821100454,0.08321081587316703,0.566248186375589,0.0812073131184893,0.19113477700645992,0.14939592851397557,-0.15258926448255306,0.3403619274755084,-0.19942486776080917,0.1820955461518423,0.03427874999431755,0.1590260584017512,-0.06694299853937596,0.1904525911127522,0.08551624196366947,0.12405918977769366,0.19515697367955098,-0.2532309951710279,0.24002133014100696,0.39459831697572073,0.052829520218864175,0.08690352913136527,0.16777587255267787,0.3065874618780745,-0.1495697713442773,-0.602435322745067,0.12848056504837854,-0.19652798028365698,0.04617650962081939,-0.082476784512428,0.01969967997290113,0.0030916405949282934,0.02036487735609231,0.09305110184896347,0.0019329930382155816
2.5446603341286926,1.5363738025199092,-1.0102874777492625,-0.7656518024735729,-0.13701232492350363,0.30863720191254734,0.032368064493083167,0.2588365732903525,-0.6068121353673478,-0.3135638416437048,-0.4083640355147101,0.7263720917083671,0.2861984961487525,0.25272872927923445,0.3698592607440605,0.5556805542273292,-0.413490417413012,-0.2607048719884293,0.3273844834698234,-0.32343215851679114,-0.6995941251305551,-0.02636403902551921,-0.04169176103578497,-1.0856926299056597,0.047498548272232426,0.39865883496762494,0.30534103923730826,0.5951012357108637,0.11180699593025108,-0.2758796274536916,-0.6258811562393853,0.09459969414381411,0.1649119344467158,-0.4681101729137584,-0.30643837724686074,0.04738152437081214,-0.35480331931660475,-0.21408522777907002,0.13058917853162458,0.13140955641086924,-0.05434548776859296
1.7638286662167237,0.42115009113313273,0.39699221280325864,0.30875715056665654,0.7127472569675822,-0.41145768056925003,-0.24289552024914168,-0.3816045446889095,-0.2507762276189927,0.23097047650499622,-0.47994729165717603,0.1437054037521589,0.06498663504624634,0.5359974283083454,-0.28470094286969955,-0.7408115120954117,-0.3662863510067927,-0.2049006356031442,-0.2857489568194905,-0.5361192787677505,0.6543184557879022,-0.0347377932580391,0.1390091316780891,-0.1814086441641288,-0.2618772828480089,0.11389090229972534,0.23990599300124485,0.2246869540648115,-0.06578315554496408,0.11908230922572699,-0.05512015193376973,-0.4413486442806956,-0.4329454804971521,0.31419030963517924,-0.17953647267771247,0.3749414569686468,-0.11375688207608724,0.14154688700058868,0.11790632326879602,0.18225601574597813,-0.13977518778377895
-0.9158645038075498,-0.5105903603443896,0.1047168014169578,-0.05456952675590633,-0.15613530989622437,-0.5250179297743065,0.1313632489756703,0.4140054023001892,-0.4852033459209532,0.6453831926781092,0.7422839062156974,-0.29921607903168757,-0.8109252169196116,0.2927040659407121,-0.09346859840944129,0.007429120355404541,0.1907823321192116,-0.5977604312171165,0.15782716266152041,0.06675907943564392,-0.19951716760723784,0.018162170727436273,0.04114720225659966,0.1588156925566629,-0.2673627470768447,-0.05082610951986151,-0.14579820476982905,0.32543929691654494,-0.06421629137120421,-0.25355615976092427,-0.006664618844532912,0.49198964881838037,0.36457520040703206,0.1247287527291753,0.07512697570005221,0.09371125058094856,0.0011934277427262763,0.2276800939507553,0.03619704192942185,0.018699446602350102,-0.00895471373096316
