cust_id,gender
3500,0.65947145
3501,0.20283473
3502,0.23767707
3503,0.29083392
3504,0.48936036
3505,0.37249044
3506,0.028313724
3507,0.6281523
3508,0.36653894
3509,0.14423971
3510,0.18939464
3511,0.57691336
3512,0.24736787
3513,0.1582564
3514,0.66462106
3515,0.217156
3516,0.22498596
3517,0.23575407
3518,0.30093977
3519,0.48191765
3520,0.7089531
3521,0.41701034
3522,0.51309687
3523,0.18023108
3524,0.20158967
3525,0.57981163
3526,0.26187533
3527,0.7102824
3528,0.4249906
3529,0.29471397
3530,0.16794541
3531,0.70851016
3532,0.11357344
3533,0.26966476
3534,0.63183606
3535,0.2577882
3536,0.4183021
3537,0.6396666
3538,0.41408053
3539,0.46675956
3540,0.12168521
3541,0.33208483
3542,0.23629552
3543,0.6272204
3544,0.39014977
3545,0.2938296
3546,0.28995612
3547,0.22096176
3548,0.6095802
3549,0.21021084
3550,0.46551916
3551,0.45320544
3552,0.25166243
3553,0.2854372
3554,0.25061053
3555,0.12666667
3556,0.5404485
3557,0.41901726
3558,0.09157521
3559,0.4039465
3560,0.4387254
3561,0.40651518
3562,0.3572776
3563,0.26696706
3564,0.64948285
3565,0.49008858
3566,0.11393246
3567,0.4299486
3568,0.42397505
3569,0.2931848
3570,0.17803659
3571,0.30753672
3572,0.61511093
3573,0.61100745
3574,0.33087224
3575,0.53986
3576,0.5343999
3577,0.36877078
3578,0.24494469
3579,0.26356336
3580,0.54746926
3581,0.56804067
3582,0.6000553
3583,0.47565252
3584,0.20506386
3585,0.46673486
3586,0.050624788
3587,0.22538185
3588,0.24416006
3589,0.29629534
3590,0.6018751
3591,0.41672388
3592,0.68322295
3593,0.26140475
3594,0.11197399
3595,0.38496208
3596,0.2699069
3597,0.22434826
3598,0.23504692
3599,0.522537
3600,0.55762094
3601,0.48083857
3602,0.44011497
3603,0.1637561
3604,0.751773
3605,0.3199948
3606,0.34102744
3607,0.27926543
3608,0.3041329
3609,0.28857195
3610,0.34032744
3611,0.51833797
3612,0.55429137
3613,0.18126273
3614,0.35321954
3615,0.17220324
3616,0.43160057
3617,0.5697672
3618,0.6095198
3619,0.105927676
3620,0.24423246
3621,0.47931612
3622,0.228234
3623,0.5854814
3624,0.094846845
3625,0.51278096
3626,0.5656449
3627,0.26328984
3628,0.63789177
3629,0.3061064
3630,0.6387622
3631,0.35425705
3632,0.67089057
3633,0.18058208
3634,0.24232984
3635,0.3426501
3636,0.40421307
3637,0.21867853
3638,0.6435639
3639,0.6867401
3640,0.5977746
3641,0.44332337
3642,0.67471105
3643,0.18880041
3644,0.27780506
3645,0.3821949
3646,0.2616539
3647,0.28032455
3648,0.62589836
3649,0.33466372
3650,0.36145937
3651,0.49251348
3652,0.6428951
3653,0.32086793
3654,0.37181067
3655,0.32613444
3656,0.3522483
3657,0.4888749
3658,0.2503106
3659,0.24264991
3660,0.3859306
3661,0.49786764
3662,0.17069641
3663,0.5652473
3664,0.40767765
3665,0.6547248
3666,0.5632814
3667,0.17018057
3668,0.24887088
3669,0.6338034
