cust_id,gender
3500,0.7291558
3501,0.2852185
3502,0.28782713
3503,0.42590216
3504,0.4938452
3505,0.37733227
3506,0.13123615
3507,0.7413535
3508,0.3064591
3509,0.1700731
3510,0.23416637
3511,0.35469252
3512,0.56880814
3513,0.22394526
3514,0.68612665
3515,0.18922894
3516,0.14134191
3517,0.16433696
3518,0.33177888
3519,0.52400136
3520,0.8181303
3521,0.5407251
3522,0.5086975
3523,0.1607434
3524,0.14234208
3525,0.46918583
3526,0.26948455
3527,0.8911353
3528,0.6119732
3529,0.3327177
3530,0.2127391
3531,0.79353136
3532,0.11789299
3533,0.23730892
3534,0.685781
3535,0.121646404
3536,0.29737562
3537,0.69717467
3538,0.6565392
3539,0.45440125
3540,0.23375838
3541,0.30034313
3542,0.14890203
3543,0.7578617
3544,0.3835255
3545,0.37878487
3546,0.34996492
3547,0.20677216
3548,0.73368406
3549,0.31492776
3550,0.4494659
3551,0.66851914
3552,0.31423217
3553,0.28933695
3554,0.32164976
3555,0.3065445
3556,0.58726424
3557,0.28766674
3558,0.23483357
3559,0.29751357
3560,0.4730822
3561,0.5679994
3562,0.327464
3563,0.2620842
3564,0.8382895
3565,0.3976397
3566,0.08702389
3567,0.32691333
3568,0.607152
3569,0.29132992
3570,0.2069814
3571,0.29471487
3572,0.7413535
3573,0.63525504
3574,0.34468317
3575,0.6379238
3576,0.6825428
3577,0.31420624
3578,0.27544343
3579,0.29943958
3580,0.6495368
3581,0.57949597
3582,0.820406
3583,0.6523801
3584,0.22777668
3585,0.29111308
3586,0.078178935
3587,0.18972038
3588,0.3148164
3589,0.2843463
3590,0.6802946
3591,0.38431433
3592,0.8137478
3593,0.2435811
3594,0.15929255
3595,0.49261647
3596,0.27573085
3597,0.16227551
3598,0.43248737
3599,0.66968536
3600,0.49820098
3601,0.2561499
3602,0.46850473
3603,0.11480368
3604,0.8077706
3605,0.19243574
3606,0.41075462
3607,0.19822057
3608,0.3282032
3609,0.29330269
3610,0.2991838
3611,0.5187592
3612,0.6379238
3613,0.2217274
3614,0.33100384
3615,0.15640022
3616,0.40967825
3617,0.6584233
3618,0.73140883
3619,0.1397555
3620,0.33565277
