,cust_id,gender
0,3500,0.7179461382657624
1,3501,0.26650594431959646
2,3502,0.22028481424898388
3,3503,0.32063026570981096
4,3504,0.4496976334435464
5,3505,0.3661809194804723
6,3506,0.05577419477147352
7,3507,0.5935624321277403
8,3508,0.3682659617235145
9,3509,0.12066404923001234
10,3510,0.18764202971899818
11,3511,0.4504668387653301
12,3512,0.39193371045872333
13,3513,0.10893916112734804
14,3514,0.6032179134777248
15,3515,0.2126902239155484
16,3516,0.17662201710240058
17,3517,0.2111415573286802
18,3518,0.323007563293402
19,3519,0.5146089336314837
20,3520,0.7031891899817985
21,3521,0.46301792140609394
22,3522,0.5358977749845094
23,3523,0.16456618326340347
24,3524,0.18045056530177522
25,3525,0.5386383082989976
26,3526,0.27151569154040023
27,3527,0.7107796023243683
28,3528,0.48173146797544636
29,3529,0.290779624324772
30,3530,0.19962494401134104
31,3531,0.6999867481461146
32,3532,0.09253301234337033
33,3533,0.30115581099562305
34,3534,0.5417998393811386
35,3535,0.2216011940544884
36,3536,0.28809872429189864
37,3537,0.6052464248524149
38,3538,0.45241566035153635
39,3539,0.47295834662076397
40,3540,0.08884499886249109
41,3541,0.16079353600655108
42,3542,0.20845298908463392
43,3543,0.6458856949426687
44,3544,0.34646517437327035
45,3545,0.35389213016326593
46,3546,0.34088059693455447
47,3547,0.20449073544692167
48,3548,0.6516271524978926
49,3549,0.2009559632253655
50,3550,0.32916372561928203
51,3551,0.4276711886756595
52,3552,0.2606325032883211
53,3553,0.31280659442634806
54,3554,0.27792081819801157
55,3555,0.22642025866515983
56,3556,0.5166433282513159
57,3557,0.35098952819036094
58,3558,0.1868741309367377
59,3559,0.34393697108414145
60,3560,0.5276068797244579
61,3561,0.4769210141044513
62,3562,0.34284981288764377
63,3563,0.21170471625174836
64,3564,0.6978147037826928
65,3565,0.4041372681679512
66,3566,0.05892822399608565
67,3567,0.38266077874411464
68,3568,0.47471382687314356
69,3569,0.38451175292918954
70,3570,0.22102607925432202
71,3571,0.34823874007071426
72,3572,0.6065681733789255
73,3573,0.5482290810823527
74,3574,0.347559433005965
75,3575,0.6144728157802283
76,3576,0.5901374636886583
77,3577,0.403654936249898
78,3578,0.21150476616969094
79,3579,0.2971454049808219
80,3580,0.5842550868029535
81,3581,0.5494210653751807
82,3582,0.6485122415850957
83,3583,0.5260282049467624
84,3584,0.23598782606112487
85,3585,0.408976294723751
86,3586,0.06859446038280748
87,3587,0.17193070808718586
88,3588,0.20405562261074847
89,3589,0.28316588419605393
90,3590,0.5958281827443263
91,3591,0.4635705796526339
92,3592,0.6873719386660503
93,3593,0.25288762458244485
94,3594,0.11987130859126004
95,3595,0.41842204811742933
96,3596,0.22258888182415168
97,3597,0.14030308049278215
98,3598,0.29827747338433874
99,3599,0.5650289793656291
100,3600,0.3933799331619664
101,3601,0.3205405482568466
102,3602,0.40817393967527593
103,3603,0.11608140980156115
104,3604,0.7270205063605615
105,3605,0.337322694698729
106,3606,0.3842820976908835
107,3607,0.2793086623726081
108,3608,0.2396366995668638
109,3609,0.26105372781958647
110,3610,0.2889424357425509
111,3611,0.522715133431054
112,3612,0.6095843088088979
113,3613,0.15656212890126478
114,3614,0.4203357544726
115,3615,0.0939604317054177
116,3616,0.44768994068292123
117,3617,0.5571496886582037
118,3618,0.6222212669813679
119,3619,0.07561297279000277
120,3620,0.3251822792510891
