cust_id,gender
3500,0.693993153845786
3501,0.2650128721520213
3502,0.28687357764132004
3503,0.3905649972997483
3504,0.4851394121543029
3505,0.29104201815869735
3506,0.16366444249200102
3507,0.6567495093172839
3508,0.3155850327543595
3509,0.18983808827613924
3510,0.22418862723065397
3511,0.48379579080010837
3512,0.4176714858341814
3513,0.20378523425229517
3514,0.6268460289690482
3515,0.21601033626449292
3516,0.1979125116598362
3517,0.21040179160669814
3518,0.2659472036445797
3519,0.512631344999092
3520,0.7234037415432883
3521,0.4931404209621201
3522,0.49533180097004265
3523,0.21946032021161074
3524,0.18558196383202402
3525,0.6009090711829946
3526,0.2527852608934726
3527,0.7570182940371768
3528,0.5106925466476645
3529,0.277456913490217
3530,0.22477464896522867
3531,0.7187269166067325
3532,0.16430894393991477
3533,0.2744128507879045
3534,0.6017415329163968
3535,0.21708376778937813
3536,0.30026824549006553
3537,0.6155123295340211
3538,0.4780634821535684
3539,0.4454752113672914
3540,0.19526831754459775
3541,0.2685158673237769
3542,0.24131445341412522
3543,0.6407864866241133
3544,0.3671996635704469
3545,0.4222421649147267
3546,0.30841672518172714
3547,0.23953812479852343
3548,0.6679605110500554
3549,0.2903021920336755
3550,0.42948628085716717
3551,0.4748170327746325
3552,0.2565006909423765
3553,0.39794319404153716
3554,0.26337489908261413
3555,0.21982973586673754
3556,0.535996575821073
3557,0.3261118359469709
3558,0.21047253764706675
3559,0.3922897978952428
3560,0.5100092445639698
3561,0.5416817707548955
3562,0.34001811851190744
3563,0.29023342094618215
3564,0.6954742985550828
3565,0.39541327363283096
3566,0.1791851980593826
3567,0.38274926330612746
3568,0.5333980958298562
3569,0.31030094543061937
3570,0.22986207150767005
3571,0.3472788642950641
3572,0.6610098590423549
3573,0.555026647958208
3574,0.3723747879245071
3575,0.6194280163594033
3576,0.5944997577820403
3577,0.3741288826819712
3578,0.24803650525231474
3579,0.29199550867025903
3580,0.6142953629270081
3581,0.5759093418902395
3582,0.6872426640734225
3583,0.5678226099096371
3584,0.24062803730763144
3585,0.3758342796303293
3586,0.1469186928972124
3587,0.24131855252235968
3588,0.2517061268579399
3589,0.23947991826583603
3590,0.6627665293809335
3591,0.41382047739240463
3592,0.7136035280184133
3593,0.2749083792943008
3594,0.1696579366105259
3595,0.4036588922541533
3596,0.2533028962734602
3597,0.22816209432068624
3598,0.3839724842397611
3599,0.5900359465768131
3600,0.4447903181180359
3601,0.36402779935039276
3602,0.38497868395038826
3603,0.19649719543550392
3604,0.7550279540287216
3605,0.32251204985349397
3606,0.37073514220275683
3607,0.2695753226502749
3608,0.3181050848157669
3609,0.24755275065106586
3610,0.3090365057899348
3611,0.4880205885090712
3612,0.6119526888376923
3613,0.20255404298813287
3614,0.37259368954761307
3615,0.19906687536614545
3616,0.494941276207714
3617,0.6022301206769495
3618,0.6325627928781653
3619,0.1833605505975514
3620,0.31584130528000876
3621,0.4636272081695692
3622,0.20618672136366162
3623,0.6041993712761755
3624,0.20558029451407697
3625,0.412079320687818
3626,0.5581567063131886
3627,0.2952715672219522
3628,0.6356955353672207
3629,0.285836745527271
3630,0.5973958222897123
3631,0.3640453736553738
3632,0.6238527487271388
3633,0.21593036625274384
3634,0.2009776430185049
3635,0.5323575181050717
3636,0.42791596761912065
3637,0.19907825675215862
3638,0.6193789782713167
3639,0.6677869211124955
3640,0.5531782805662733
3641,0.34489073926265057
3642,0.7076141017294374
3643,0.20776401594672658
3644,0.28187065264561006
3645,0.30237215571266496
3646,0.24616184507045852
3647,0.2716798572167098
3648,0.6687499119457461
3649,0.29794520956753046
3650,0.37623308342070205
3651,0.5548611403811397
3652,0.6931340354958182
3653,0.33516609273725284
3654,0.40280308742249493
3655,0.33484169081461646
3656,0.44136797263923033
3657,0.47060229969857537
3658,0.2368004672397389
3659,0.26576138828208307
3660,0.3414888326827597
3661,0.4699898414313931
3662,0.2117663158966889
3663,0.5971366309976315
3664,0.41471798396615067
3665,0.6641748271427468
3666,0.5993281482999965
3667,0.23892939108589806
3668,0.21988130729587624
3669,0.6237764795358728
3670,0.18101809091295848
3671,0.6209707643783762
3672,0.15460550585011726
3673,0.327836918429667
3674,0.31607424578512633
3675,0.5214087567147453
3676,0.2007937218679558
3677,0.35479804759793665
3678,0.30223767700124593
3679,0.17566288473487968
3680,0.2157638633915359
3681,0.5078207769761358
3682,0.6341194752805516
3683,0.2281870490282399
3684,0.5080704776693974
3685,0.6603686260822639
3686,0.4769117981775932
3687,0.44960950490222773
3688,0.17213955570647724
3689,0.6404643234212737
3690,0.6816525802439397
3691,0.1787210238372102
3692,0.5615682020797101
3693,0.248066043403691
3694,0.4576902346486299
3695,0.7059965424324072
3696,0.5331968053638055
3697,0.6503229612866299
3698,0.2702909161152031
3699,0.3110630290704811
3700,0.21215129290812962
3701,0.15495808667761457
3702,0.25897076732141655
3703,0.5179848107397413
3704,0.7008807654504686
3705,0.3827137117468197
3706,0.29030669978556223
3707,0.1822780341683596
3708,0.20493417645043005
3709,0.2002322710677234
3710,0.23657326660810885
3711,0.2658093132491234
3712,0.5234440387142891
3713,0.2239078811670325
3714,0.2506224976405145
3715,0.2992060506047144
3716,0.20757893785671166
3717,0.2865809956817913
3718,0.18267116529670507
3719,0.2902197807076613
3720,0.40138826433572394
3721,0.5317263813977883
3722,0.1856509053526709
3723,0.46891070638194177
3724,0.353297066193817
3725,0.3185800310715037
3726,0.5057187968397506
3727,0.6842507990036738
3728,0.3196464635431778
3729,0.6214579458738217
3730,0.3393318854398897
3731,0.42097745652072105
3732,0.5455677439774052
3733,0.7519504111944503
3734,0.1845804151667403
3735,0.304218291448848
3736,0.42046192854210074
3737,0.5908456994555696
3738,0.24227418776447232
3739,0.5131652141640323
3740,0.5291060728765448
3741,0.6508752533656716
3742,0.24343977494793204
3743,0.20873539419557433
3744,0.2901442411956404
3745,0.2801982010989174
3746,0.3569189951190541
3747,0.1777740410258484
3748,0.23402460506413428
3749,0.5570878291804363
3750,0.2383611774957657
3751,0.6141366267853396
3752,0.20334289150559579
3753,0.6198866945587852
3754,0.2807269692817093
3755,0.598647750995632
3756,0.6142219541154162
3757,0.17698647390920316
3758,0.31588572698674494
3759,0.3269509522511601
3760,0.31947480650019
3761,0.5818850937509662
3762,0.21872896146551699
3763,0.2275143983201651
3764,0.5778969187621738
3765,0.1586213380674691
3766,0.42372437760596615
3767,0.7421273508366419
3768,0.7534950783100977
3769,0.6252614252036693
